bin,frequency_hz,real,imag,abs,phase
343,16078.125000,-9.65315135275e-05,0.00031096921042,0.00032560740614,1.87178645153
344,16125.000000,-0.000262069148405,0.000124092516676,0.000289964120609,2.69936024459
345,16171.875000,-0.000179943547085,1.27165565983e-06,0.000179948040405,3.13452580117
346,16218.750000,3.29958748843e-05,0.000236498085958,0.000238788761087,1.43217259134
347,16265.625000,3.04954009681e-05,0.000256864942879,0.000258668839176,1.45262790465
348,16312.500000,0.000122868121845,-0.000175613462573,0.000214328401297,-0.960304678153
349,16359.375000,-8.67553839269e-05,-0.000104558943656,0.000135864157668,-2.26340252676
350,16406.250000,-0.00012979472984,0.000267645236005,0.000297456962014,2.0223321306
351,16453.125000,0.00019178127943,0.000114962576303,0.000223598866478,0.540012260557
352,16500.000000,-7.54688328384e-05,8.98063205461e-05,0.000117306095068,2.26966191882
353,16546.875000,-0.000199377450571,0.000222874408985,0.000299039077675,2.30060503674
354,16593.750000,-7.4186964681e-05,-0.000206002743845,0.000218953959088,-1.91646353511
355,16640.625000,-0.000106538873057,-0.000192918019312,0.000220381246134,-2.07536493399
356,16687.500000,2.40781974477e-07,0.000242662693591,0.000242662813049,1.56980407746
357,16734.375000,9.63877029479e-05,9.02275541845e-05,0.000132028787822,0.752400257195
358,16781.250000,-0.000137395668657,0.00034903889275,0.000375107609118,1.94580794721
359,16828.125000,0.000296412273084,7.32362802237e-05,0.000305325708672,0.242224525619
360,16875.000000,0.000221659891514,-0.00028532030179,0.000361304279132,-0.91031222763
361,16921.875000,-8.1762499631e-05,0.000254564776368,0.000267373019793,1.88157422732
362,16968.750000,1.9244581619e-05,-0.00016033801526,0.000161488801653,-1.45134268603
363,17015.625000,0.000133052315685,0.000432951137193,0.000452934438861,1.27264224047
364,17062.500000,0.000206971708068,-1.40334629881e-05,0.00020744692339,-0.0677001540802
365,17109.375000,-0.000442040014497,-8.6959104368e-05,0.000450512219866,-2.94735075793
366,17156.250000,0.00019324804206,-0.000188419384196,0.000269901222859,-0.772747358189
367,17203.125000,-0.000185296933941,-0.000288844439967,0.000343170605134,-2.14118083665
368,17250.000000,7.84213214882e-05,8.57165333739e-05,0.000116177569942,0.829814571102
369,17296.875000,-6.42333838946e-05,2.55559756777e-05,6.91305684874e-05,2.76293136809
370,17343.750000,-4.60863909423e-06,0.000111800277052,0.000111895225561,1.61199507379
371,17390.625000,9.29937571298e-06,5.32364394063e-05,5.40425468433e-05,1.39786053996
372,17437.500000,-0.000243241636313,3.67582488862e-05,0.000246003379037,2.99160924887
373,17484.375000,6.74034119298e-05,8.07864350111e-05,0.000105212489855,0.875463824883
374,17531.250000,-0.000178071348677,-0.000350279174989,0.000392943896314,-2.04111732201
375,17578.125000,-0.000107893314098,-8.62189825452e-05,0.000138111115331,-2.46739261449
376,17625.000000,0.000224591550074,0.000142968863161,0.000266235722994,0.566878051066
377,17671.875000,4.8709438445e-05,0.000275527008932,0.000279799467556,1.39581783381
378,17718.750000,0.00015708058874,0.000245711793177,0.000291630925427,1.00198844177
379,17765.625000,2.8498995262e-05,0.000327698525643,0.000328935428982,1.48404747468
380,17812.500000,0.000254895245711,0.000108138125183,0.000276885247719,0.401231286651
381,17859.375000,0.000253393664595,-0.000218718797895,0.000334733120276,-0.71208360154
382,17906.250000,-2.98349680742e-05,6.17789329841e-05,6.86058443621e-05,2.02069581012
383,17953.125000,9.88842603197e-05,0.000320118326523,0.000335043041884,1.27119535591
384,18000.000000,-0.000146343453112,0.000166395570905,0.000221593980706,2.29216440379
385,18046.875000,1.62838660611e-05,-0.000263138325446,0.000263641693616,-1.50899184779
386,18093.750000,0.000499738609374,9.77860120997e-05,0.000509215849971,0.193232812453
387,18140.625000,-0.000183909318255,0.000138141240322,0.000230012259714,2.49736375177
388,18187.500000,3.69429860536e-05,0.000207212939011,0.000210480370372,1.39436493441
389,18234.375000,-0.000174709512841,5.47817901581e-05,0.00018309685527,2.8377430327
390,18281.250000,-9.23686068882e-05,-0.000158885884709,0.000183784340732,-2.09739110599
391,18328.125000,-5.27950702906e-05,-0.000123516102007,0.000134326270335,-1.97472739394
392,18375.000000,1.22026849394e-05,0.000375191925772,0.000375390312454,1.53828394004
393,18421.875000,0.000121594638373,0.000332067129155,0.00035362951566,1.21978511352
394,18468.750000,-0.000133764833649,-0.000126457851716,0.000184077752544,-2.38426684054
395,18515.625000,-2.70097314592e-05,0.000223592685093,0.000225218148515,1.69101265385
396,18562.500000,0.000274635429086,8.49059027928e-05,0.000287460660332,0.299837850229
397,18609.375000,2.91207985417e-05,5.37625942326e-05,6.11427628287e-05,1.07438229786
398,18656.250000,2.31812661982e-05,-0.00012554632824,0.000127668522499,-1.38820964911
399,18703.125000,-0.000145856382895,3.22014066249e-05,0.000149368721692,2.92430348464
400,18750.000000,0.000138379856937,-0.000205151475018,0.000247459314854,-0.977372857126
401,18796.875000,0.000222290905021,-3.05520559884e-05,0.000224380646625,-0.136586014942
402,18843.750000,3.60547870682e-05,-0.000197879436772,0.00020113731421,-1.39056760893
403,18890.625000,-2.96095709849e-05,4.2141707584e-05,5.15038854068e-05,2.18327795142
404,18937.500000,-0.000277499983621,-0.000203941479646,0.000344381137739,-2.50781001882
405,18984.375000,9.42913648703e-05,-0.000121701598746,0.000153954995458,-0.911626799185
406,19031.250000,-4.22256964452e-05,0.000193557486438,0.00019810984326,1.78558693132
407,19078.125000,-1.73220413009e-05,0.000248298489738,0.000248901974924,1.64044645517
408,19125.000000,-0.00014198046782,0.000122994304696,0.000187845820369,2.42772496196
409,19171.875000,4.42721108631e-05,-3.47546764723e-05,5.62841659525e-05,-0.665542389597
410,19218.750000,0.000214038355773,-0.000161925600427,0.000268388371238,-0.647664739657
411,19265.625000,-7.60938297018e-05,0.000151926629346,0.0001699175436,2.03513095255
412,19312.500000,0.000142786261825,8.01903691429e-05,0.000163763279978,0.511714060581
413,19359.375000,-0.00014733035318,3.52285142678e-06,0.000147372465034,3.11768596914
414,19406.250000,0.000213932723962,0.000297623456056,0.000366533670999,0.947561849857
415,19453.125000,-0.000210671907629,-0.000115934788927,0.000240465232305,-2.63851171977
416,19500.000000,1.33560666167e-05,0.000182215943175,0.000182704774055,1.49762915896
417,19546.875000,0.000197902060771,4.74255963786e-05,0.000203505314056,0.235206215528
418,19593.750000,-1.7596539248e-05,-8.19546395712e-06,1.94114353663e-05,-2.70572429532
419,19640.625000,-0.000111491063108,-5.02572424382e-05,0.00012229492046,-2.71809547884
420,19687.500000,-5.09475498684e-05,8.69980956982e-05,0.000100818259719,2.10057283806
